gamma,0.01,0.009111627561154896,0.008302175681319744,0.007564633275546291,0.006892612104349695,0.006280291441834253,0.00572236765935022,0.005214008287999685,0.0047508101621027985,0.004328761281083057,0.003944206059437656,0.003593813663804626,0.0032745491628777285,0.0029836472402833404,0.00271858824273294,0.0024770763559917113,0.002257019719633919,0.0020565123083486517,0.001873817422860383,0.0017073526474706904,0.0015556761439304723,0.0014174741629268048,0.001291549665014884,0.0011768119524349979,0.0010722672220103231,0.0009770099572992247,0.0008902150854450384,0.0008111308307896872,0.0007390722033525775,0.0006734150657750821,0.0006135907273413176,0.0005590810182512223,0.0005094138014816375,0.00046415888336127773,0.0004229242874389499,0.0003853528593710527,0.0003511191734215131,0.00031992671377973844,0.0002915053062825176,0.0002656087782946684,0.00024201282647943808,0.00022051307399030456,0.0002009233002565046,0.0001830738280295368,0.0001668100537200059,0.0001519911082952933,0.00013848863713938718,0.00012618568830660197,0.00011497569953977356,0.0001047615752789664,9.545484566618328e-05,8.697490026177834e-05,7.92482898353917e-05,7.220809018385456e-05,6.579332246575683e-05,5.994842503189409e-05,5.462277217684337e-05,4.977023564332114e-05,4.534878508128582e-05,4.1320124001153344e-05,3.7649358067924715e-05,3.430469286314912e-05,3.1257158496882356e-05,2.848035868435799e-05,2.595024211399732e-05,2.3644894126454072e-05,2.1544346900318823e-05,1.9630406500402685e-05,1.788649529057435e-05,1.6297508346206434e-05,1.4849682622544636e-05,1.3530477745798076e-05,1.2328467394420658e-05,1.1233240329780266e-05,1.023531021899027e-05,9.32603346883218e-06,8.497534359086437e-06,7.742636826811277e-06,7.054802310718631e-06,6.4280731172843194e-06,5.857020818056661e-06,5.336699231206302e-06,4.862601580065354e-06,4.430621457583877e-06,4.037017258596549e-06,3.6783797718286343e-06,3.3516026509388406e-06,3.0538555088334123e-06,2.782559402207126e-06,2.535364493970106e-06,2.310129700083158e-06,2.104904144512022e-06,1.917910261672485e-06,1.747528400007683e-06,1.5922827933410906e-06,1.4508287784959373e-06,1.3219411484660288e-06,1.204503540258781e-06,1.0974987654930544e-06,1e-06
1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.007326088820567805,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.018573085717494393,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.943512101377104,0.03621746635661911,0.036227117505877524,0.03623524270449654,0.03624198159558179,0.036247316209167414,0.03625141606750822,0.03625433260711146,-1.0,0.03625652966009644,0.03625561321368224,0.03625361229876332,-1.0,0.036245963541321265,-1.0,-1.0,-1.0,-1.0,0.03620310892686806,0.03618995474840523,0.03617516857325104,-1.0,0.03613935639793518,-1.0,-1.0,-1.0,-1.0,-1.0,0.03597276014204193,0.035933982277639914,0.03589129637477398,-1.0,-1.0,-1.0,-1.0,0.0356023251676157,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.034737595692604886,-1.0,-1.0,-1.0,-1.0,-1.0,0.0335028875598004,0.03322133261948007,-1.0,-1.0,-1.0,-1.0,0.03134378377956558,-1.0,0.030311393251637547,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.024729409750349887,-1.0,-1.0,-1.0,0.01947109709913367,0.017821216875836696,-1.0,-1.0,-1.0,0.009448373997028917,-1.0,-1.0,-1.0,-1.0,-0.006510741541087189,-0.010693759610125864,-0.015284808937183217,-1.0,-0.025853225161200998,-0.03192217914896675,-0.03858292239113118,-0.04589302754265358,-0.0539158507638376,-0.06272094208228202,-1.0,-1.0,-0.09463001833401162,-1.0,-1.0,-0.1368119300713671,-1.0,-1.0,-1.0,-0.2148979947949696,-1.0,-1.0,-1.0
0.8902150854450386,0.07043209326425852,0.07045526726798966,0.07047566902597972,0.07049379610193507,0.0705093354439423,0.07052248873430807,-1.0,0.07054300200561141,-1.0,-1.0,-1.0,0.0705617785314539,0.07056206889966399,-1.0,0.07055754998921726,0.07055267827155068,0.0705460979583669,0.07053750580662753,-1.0,-1.0,-1.0,-1.0,-1.0,0.07044233949744001,-1.0,-1.0,-1.0,-1.0,-1.0,0.07024593618315313,-1.0,0.07014837011865983,-1.0,-1.0,0.06996102584274498,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0687624604069008,0.06856872551285606,-1.0,0.06812250770265568,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06343212167250252,0.06271802990295981,-1.0,-1.0,-1.0,0.05909396349532602,0.05795684644741204,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.041186112047176614,0.038302840444559796,0.0351384884009214,-1.0,0.027854123232909644,-1.0,-1.0,0.01404149303422706,0.008511666658685718,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.08705985183143582,-1.0,-1.0,-0.13786813932396402,-1.0,-1.0,-0.20503357983236553,-0.23192306211683336,-1.0
0.8399287059458466,-1.0,0.10273967624007378,0.1027730440008482,-1.0,0.10282903374700932,0.10285211957854541,0.10287216219392255,0.10288945015941314,0.10290440671119967,0.10291649301426019,-1.0,-1.0,0.10293920136987712,0.1029424061931495,0.10294340870961771,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10282937987010167,-1.0,-1.0,-1.0,0.10270458096857601,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10222524834371195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10029260791795777,0.1000113640626674,-1.0,0.09936368451385212,0.09899164025297534,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08913665659378593,-1.0,-1.0,0.08461388055682717,-1.0,-1.0,-1.0,-1.0,-1.0,0.07073091475991428,0.06756657808664858,-1.0,-1.0,-1.0,-1.0,0.046469669932190795,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.016197062186369585,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.12578074262270778,-0.14810478691519674,-0.17260544031538977,-1.0,-0.2290059313628816
0.7924828983539173,0.133134664456364,-1.0,0.1332340918105753,0.1332762138798966,0.13331366385429172,0.13334710300800504,0.13337653386780865,0.1334022619422175,0.1334246535477023,-1.0,0.13346025642281556,-1.0,-1.0,0.13349200373652767,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1334317310822575,0.13341091221797943,-1.0,0.13335878205777676,0.1333267942909064,0.13329126026107777,-1.0,0.13320699377351122,-1.0,-1.0,-1.0,-1.0,-1.0,0.13281828339801977,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.12996104241367368,-1.0,-1.0,-1.0,-1.0,0.1277008363641973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.12098300682628074,0.11973505523953437,-1.0,-1.0,-1.0,0.11340169300085307,-1.0,0.10923345632331943,-1.0,0.10421275066379601,-1.0,0.09816520776448528,-1.0,-1.0,-1.0,0.08210688539648263,-1.0,-1.0,-1.0,-1.0,0.05149877017010508,0.043475936594525644,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.11750606762783172,-1.0,-1.0,-0.19840716274227632
0.7477172047313224,0.16183120614184027,0.1618993467213141,0.16196085348063397,0.1620158782066424,0.16206534169711412,0.1621094262509781,0.16214888128579916,-1.0,0.16221407014794476,-1.0,-1.0,0.16228310997137835,-1.0,-1.0,-1.0,-1.0,0.1623336339240007,-1.0,-1.0,0.16232937753291354,-1.0,-1.0,0.16229940671957083,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1621116810049901,-1.0,0.16201973819509555,-1.0,-1.0,0.1618390932882059,-1.0,-1.0,0.1615942678063707,-1.0,-1.0,-1.0,-1.0,0.16098856935503864,-1.0,-1.0,-1.0,-1.0,0.16001516230915938,0.15975936503331772,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.157111587432801,0.15657679031051203,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14573367187802352,-1.0,0.1422732514232438,-1.0,0.13810505715994306,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0943413161832635,0.08768062267859872,0.08037070243289986,-1.0,-1.0,-1.0,0.04327341483807673,-1.0,0.018859019224815615,-1.0,-0.010548224569088716,-1.0,-1.0,-1.0,-1.0,-0.11313481189140462,-0.14002419029573807,-0.16953532143358455
0.7054802310718643,0.1888877489635159,0.18897287137793028,-1.0,0.1891185586017885,0.18918056645073036,-1.0,0.18928587591214732,-1.0,0.18936902390812993,0.1894033877958971,-1.0,-1.0,0.18948181319850807,-1.0,-1.0,0.18952624503482915,-1.0,-1.0,-1.0,-1.0,-1.0,0.18952861241451946,0.18951804608646572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1886233737378718,-1.0,-1.0,0.18822695074071152,-1.0,-1.0,-1.0,-1.0,0.1872548987869467,-1.0,-1.0,-1.0,-1.0,0.18570018267143262,-1.0,0.18484423701790526,0.18435252406566843,0.18381276358343238,-1.0,0.1825699498570603,-1.0,0.18107265357614202,-1.0,-1.0,0.17823292743935146,0.17709594759199065,-1.0,-1.0,-1.0,-1.0,-1.0,0.16752778985862837,-1.0,-1.0,-1.0,-1.0,-1.0,0.15080591007371066,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11492257798640235,-1.0,0.09958966699173427,0.09078463541060047,-1.0,0.07051538985319564,-1.0,-1.0,-1.0,-1.0,-1.0,-0.018727342919541284,-1.0,-1.0,-1.0,-1.0,-0.14229334747585984
0.6656291352986196,-1.0,0.2144988188661983,0.21459174739401551,0.21467541344127297,0.21475058841348332,-1.0,0.21487914480069534,-1.0,0.21498120183764682,0.21502387863458983,-1.0,-1.0,-1.0,-1.0,-1.0,0.21518304128511587,-1.0,-1.0,0.21520960276303736,0.21521163636680596,-1.0,0.21520545866849528,0.21519742303833733,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21469714009985952,-1.0,-1.0,0.21443044036907885,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21242060893725256,-1.0,-1.0,0.2114026900036071,0.21099480616716004,-1.0,0.21005541388412974,-1.0,0.20892335308217902,-1.0,-1.0,0.20677594146555012,-1.0,-1.0,0.2039364032733106,-1.0,0.201551643650822,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1639244054967437,-1.0,0.15335611031010618,0.14728717041837305,-1.0,0.1333164397386289,0.12529365028155437,-1.0,0.1068250746486025,0.0962196734082452,-1.0,0.0718049894639487,-1.0,-1.0,0.02551044075202122,-1.0,-0.013364193810545238,-0.03568825003027587,-0.06018886466355633,-1.0,-1.0
0.6280291441834253,0.2384413725339953,0.23856340156216108,0.23867313341696808,-1.0,0.23886178088928128,-1.0,-1.0,0.2390792557748569,-1.0,0.23918834949587953,-1.0,0.23927374511500163,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23942439207574062,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23936244901484874,-1.0,0.2393068156497841,-1.0,-1.0,-1.0,-1.0,-1.0,0.23901358360870792,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23832003342644384,-1.0,-1.0,-1.0,-1.0,-1.0,0.2372091906732388,-1.0,-1.0,0.23636331868720284,0.23602516418630093,-1.0,0.23524607470336267,-1.0,0.23430691827637862,0.23376736520950095,0.2331750764399269,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20739937005471099,-1.0,-1.0,0.1969509899607051,-1.0,0.18817700783247565,0.1831384938789535,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.12047202618385275,0.10883234090066504,-1.0,0.08203751759298039,-1.0,-1.0,0.031229340218498047,0.010888487155534504,-1.0,-1.0,-1.0,-1.0
