gamma,0.03162277660168379,0.030192529373589783,0.02882696992289234,0.027523172525659015,0.026278343783736315,0.025089816639867833,0.023955044663499153,0.02287159659502647,0.021837151136800032,0.020849491979722256,0.01990650305478458,0.019006163999369864,0.01814654582860648,0.017325806802500104,0.01654218847998859,0.015794011951465393,0.015079674241700076,0.014397644875448803,0.013746462598396758,0.013124732246407115,0.01253112175636873,0.01196435931223849,0.011423230620163463,0.010906576306844966,0.010413289435570352,0.009942313134590756,0.009492638332763457,0.009063301597607475,0.00865338307114046,0.008262004499074297,0.007888327349147113,0.007531551014560001,0.007190911098669456,0.006865677777260399,0.006555154234890926,0.006258675171958728,0.005975605379290422,0.005705338377199951,0.005447295116100166,0.0052009227358836355,0.004965693381414728,0.0047411030715949695,0.0045266706195788604,0.004321936601826529,0.004126462373784472,0.003939829130085527,0.0037616370072543893,0.00359150422699641,0.0034290662782340007,0.003273975136138218,0.003125898516482341,0.0029845191637197506,0.0028495341712609814,0.0027206543324935,0.002597603521153813,0.002480118099724387,0.0023679463545877594,0.002260847956727777,0.002158593446822418,0.002060963743625029,0.001967749674580727,0.0018787515276722066,0.001793778623534893,0.0017126489069246062,0.001635188556662486,0.0015612316132215046,0.0014906196231566,0.0014232012996167008,0.0013588321982112236,0.0012973744075366043,0.001238696253699838,0.0011826720182059093,0.0011291816686047524,0.0010781106013205946,0.0010293493961127168,0.0009827935816415728,0.0009383434116379495,0.0008959036511956614,0.000855383372729865,0.0008166957611638569,0.0007797579279269578,0.0007444907333649699,0.0007108186171827296,0.0006786694365554636,0.0006479743115621101,0.0006186674776094437,0.0005906861445308137,0.0005639703620576279,0.0005384628913753366,0.0005141090824887363,0.0004908567571338432,0.00046865609698547046,0.000447459536921003,0.0004272216631116735,0.00040789911572300906,0.00038945049601597944,0.0003718362776498087,0.000355018721996422,0.0003389617972850788,0.00032363110140396715,0.00030899378819335615,0.0002950184970723898,0.00028167528584874984,0.00026893556656722693,0.00025677204425975856,0.00024515865846570437,0.00023407052739706348,0.00022348389462901214,0.00021337607820153944,0.00020372542202313565,0.0001945112494724129,0.0001857138190982502,0.00017731428232354833,0.0001692946430619779,0.00016163771916119475,0.00015432710558991753,0.00014734713928999453,0.000140682865618154,0.00013432000630554154,0.00012824492886639468,0.00012244461739031423,0.00011690664465555442,0.00011161914550358321,0.00010657079141786952,0.00010175076625242984,9.714874305813427e-05,9.275486195712075e-05,8.855970901791447e-05,8.455429608599176e-05,8.073004152657436e-05,7.707875183839603e-05,7.359260409904985e-05,7.026412920430313e-05,6.708619586547212e-05,6.405199533056867e-05,6.115502679648503e-05,5.8389083480962614e-05,5.574823932450256e-05,5.322683629372798e-05,5.081947225899414e-05,4.852098942027481e-05,4.632646325652769e-05,4.4231191974861643e-05,4.223068643690161e-05,4.0320660540767354e-05,3.849702203805977e-05,3.6755863766180634e-05,3.5093455277199856e-05,3.350623484533604e-05,3.1990801835925474e-05,3.0543909419530264e-05,2.9162457615576004e-05,2.7843486650614474e-05,2.6584170616980845e-05,2.538181141826046e-05,2.4233832988591566e-05,2.3137775773420223e-05,2.2091291459881728e-05,2.1092137945517938e-05,2.0138174534552104e-05,1.9227357351427763e-05,1.835773496178634e-05,1.7527444191500822e-05,1.6734706134807463e-05,1.5977822342983778e-05,1.525517118540599e-05,1.4565204375190305e-05,1.3906443651973828e-05,1.3277477614727671e-05,1.2676958697817227e-05,1.2103600283829963e-05,1.1556173946985643e-05,1.1033506821222625e-05,1.0534479087321167e-05,1.0058021573680418e-05,9.603113465608089e-06,9.168780118215463e-06,8.754090968231631e-06,8.358157540262826e-06,7.980131543225704e-06,7.619203052875614e-06,7.2745987765363645e-06,6.945580396313453e-06,6.631442987240946e-06,6.331513506973246e-06,6.045149353785448e-06,5.771736989793168e-06,5.510690626441899e-06,5.261450969449455e-06,5.023484020512821e-06,4.796279933211698e-06,4.579351920657803e-06,4.372235212549416e-06,4.17448605939659e-06,3.985680781783775e-06,3.8054148626326353e-06,3.633302080520441e-06,3.4689736821970637e-06,3.3120775925276596e-06,3.162277660168379e-06
1.0,-0.00011214161109799805,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0004284077502977492,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0014103337714161804,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.002982505841046,-1.0
0.9714874305813421,0.0179514470408923,0.017957129673275663,0.01796206479307118,0.017966273430475795,0.01796973750046176,0.017972527522949724,0.01797455895769836,0.017975930725412904,0.017976601630205084,0.01797662545022132,0.01797591584049165,0.017974534416678355,0.0179725003264143,0.017969719666504368,0.01796632133172511,0.01796216525925735,0.01795734707932474,0.017951769030550287,0.017945538146133276,0.017938575496557425,0.017930753322851704,0.017922253726402777,0.017912917170579908,0.01790286915884574,0.0178919099897843,0.017880109772174205,0.017867489746636746,0.017854064922756912,-2.0,0.017824031385140767,0.017807646205368965,0.017790257629138325,-2.0,0.017752101286971952,-2.0,0.017709436282286148,0.017686344221632545,0.017661836830907923,0.01763604315639285,-2.0,0.01758026427784766,0.017550205052623974,0.017518476006080655,-2.0,0.017450075095093512,-2.0,-2.0,-2.0,-2.0,0.017246390158018283,0.017199336713256717,0.01715000013469806,0.017098270125399717,0.017043966726711955,0.016986915887725332,0.01692713559793796,0.01686443432576998,0.016798709871476525,-2.0,-2.0,-2.0,-2.0,-2.0,0.01633216980180223,-2.0,0.01614519094287632,0.016044829308564396,0.015939676354496078,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.015049280362534837,0.014896720728834061,-2.0,0.014569503045190139,-2.0,-2.0,-2.0,0.013816409029513107,0.01360526652351363,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.011818445143272531,0.01151251239168042,-2.0,0.010856437056503094,0.010504917283303758,0.010136678070150935,-2.0,0.009347063212263513,-2.0,-2.0,-2.0,0.0075305270005286105,0.00702134143354673,-2.0,0.00592944256233666,-2.0,-2.0,0.004089803736802894,-2.0,0.00271350963750047,-2.0,-2.0,-2.0,-2.0,-0.0013399684514480321,-0.0022694398674493674,-2.0,-0.004262577591955762,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.06410481677656993,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.09562818099434302,-2.0,-2.0,-2.0,-2.0,-0.12528869745388216,-2.0,-2.0,-2.0,-0.154487893942544,-2.0,-0.17124431248671235,-2.0,-2.0,-2.0,-2.0,-2.0,-0.23190979375097584,-2.0,-0.25617493824811965,-2.0,-0.2827934511412292,-2.0,-2.0,-2.0,-2.0,-2.0,-0.3791645291963059,-0.3979919656471682,-2.0,-2.0,-0.4599965421102421,-2.0,-0.5063828493574551,-0.5312367460216277,-0.5572679962263581,-0.5845323450592826,-0.6130882612966081,-0.6429968824030502,-2.0,-0.707131634892721,-2.0,-2.0,-2.0,-0.8546648494968287,-2.0,-2.0,-2.0,-2.0
0.9437878277775381,0.03554690112989396,0.035563565874350736,0.035578969717140606,0.03559318269451755,0.03560604779699614,0.03561781701399075,0.03562850543155515,-2.0,0.03564642852532308,0.035653894262335575,0.03566019802667755,0.03566562412605363,0.03566987331338619,0.035673251893196915,0.03567561487514355,0.03567703137397478,0.035677545744406736,0.03567696298994427,0.035675474108696974,0.03567312898133427,0.03566963694946415,0.03566527117374187,0.035659981801323536,0.0356536219720153,0.035646293082079984,0.035638009719892234,0.03562860970206139,-2.0,0.03560675030195657,0.035594118552062626,0.035580374065248443,0.03556558949704992,0.03554956801698784,0.03553239341682373,0.03551375122203096,-2.0,-2.0,0.0354503900362832,-2.0,0.03540113973013216,-2.0,-2.0,-2.0,0.03528365345691611,-2.0,0.035214469518904896,0.03517721898624848,-2.0,0.03509618520338873,0.03505246648095344,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.03461212898003514,0.03454401234182894,-2.0,-2.0,0.03431851387918879,0.03423604496919606,-2.0,-2.0,0.03396335998891055,-2.0,-2.0,-2.0,-2.0,0.03341383760649389,-2.0,-2.0,0.03301662254687628,-2.0,-2.0,-2.0,-2.0,-2.0,0.03203398884215791,-2.0,0.031640877644863216,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.020541379684335476,-2.0,0.01903171588884222,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.005037077465308522,-2.0,-2.0,-2.0,-2.0,-2.0,-0.018208030209750106,-0.020781175805547877,-2.0,-0.026298926055051713,-2.0,-2.0,-2.0,-0.0389917863793772,-2.0,-2.0,-2.0,-2.0,-2.0,-0.0630315134965385,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.1074594695163489,-2.0,-2.0,-0.12884459182702937,-2.0,-0.1448430438310004,-2.0,-2.0,-2.0,-2.0,-0.19196066928880487,-0.2027646888759163,-2.0,-0.22593234891014913,-2.0,-0.25134693679052783,-0.2649641083671034,-2.0,-2.0,-2.0,-2.0,-2.0,-0.3613351968262015,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.6251675208751621,-2.0,-2.0,-2.0,-2.0,-2.0,-0.8368355186229254,-2.0,-2.0,-2.0,-1.014373749668505
0.9168780118215468,0.052637818502648426,0.05266581096814535,0.05269194061472642,0.052716323445410725,0.05273899098833347,0.05276003238187049,0.052779481572286284,0.05279738679433606,0.05281388650633185,0.05282905001566063,0.05284243788522541,0.052854702096898645,0.052865602242716477,0.05287525120742264,0.052883566386133105,0.05289065205276214,0.052896606000216326,0.052901202644220116,0.0529046267351917,0.052906889352614846,0.05290794158869057,0.052907832196939474,0.05290660940843898,0.05290410227607148,0.05290046298248765,0.052895709212229906,0.05288964989508896,0.052882494835344636,0.05287405084386317,0.05286431223832365,0.0528535149658584,0.052841186070008726,-2.0,0.05281287896612972,-2.0,-2.0,0.052760121512335924,-2.0,-2.0,-2.0,-2.0,0.052641957537944435,0.05261335985025469,0.05258302191992973,0.05255081677018204,0.05251673738097153,0.05248056274322627,0.05244248111813098,-2.0,-2.0,0.052314668235024,-2.0,0.05221745695228813,-2.0,0.05210980568065836,-2.0,0.051990670257822,-2.0,0.05185924238228218,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.05128316872313911,0.05118371512400165,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.05019487007340452,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.04896640103138174,-2.0,-2.0,0.04830352637274696,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.044502130785344124,-2.0,-2.0,-2.0,-2.0,0.042177515342424005,0.04164439304794702,0.04108599090029461,-2.0,-2.0,0.03924685285462993,0.03857478371776743,-2.0,0.03713358213451742,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.03089572084001557,-2.0,-2.0,-2.0,0.026311089901570005,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.0008774448998805223,-2.0,-2.0,-2.0,-0.011924689578346817,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.03693538773214114,-2.0,-0.04570060568354957,-2.0,-2.0,-0.06046818572892619,-2.0,-0.07151591697084296,-2.0,-2.0,-2.0,-2.0,-0.10405298146266077,-2.0,-0.11932784226392923,-0.127512138726121,-2.0,-2.0,-2.0,-0.1643143869354498,-0.1746297488967387,-2.0,-2.0,-2.0,-2.0,-2.0,-0.24763319734259448,-2.0,-2.0,-2.0,-0.30886544441029706,-0.3260283041286514,-2.0,-2.0,-2.0,-0.40320439277402265,-2.0,-2.0,-2.0,-2.0,-2.0,-0.5493720164447069,-2.0,-2.0,-0.6391619529500554,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
0.890735463861044,0.06923333868317452,0.06927294432763637,0.06931015454378643,0.06934506463455788,0.06937773737746834,0.06940831104276433,0.06943682851290925,0.06946334411372525,0.06948801684549087,0.06951082778711053,0.06953196484133035,0.06955120349152982,0.06956887312748777,0.06958493535784108,0.06959940107336025,0.06961231619203938,0.06962385459383179,0.06963369931908762,0.06964220360804683,0.0696492671529762,0.0696549415376493,0.0696591667605647,0.06966205544717909,0.0696635936040221,0.06966374159195166,0.06966252407990739,0.06966002649389239,0.06965602679539747,-2.0,0.06964410931075886,0.06963598748834203,0.06962656913863066,-2.0,-2.0,-2.0,0.06957403950590656,0.0695572260667527,0.06953872995484568,0.06951866055596102,0.06949695311712441,0.06947358968096529,-2.0,-2.0,0.06939262846605938,-2.0,0.06932918227118708,0.06929442721868048,0.06925756088109844,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.06893258216085658,-2.0,0.06881499811491992,-2.0,-2.0,0.0686149845151664,-2.0,0.06846392583499335,-2.0,0.06829724606324462,-2.0,0.0681134239637163,-2.0,-2.0,-2.0,0.06768823247859967,-2.0,-2.0,0.06731167776452818,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0648989317075356,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.062498010760256906,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.057926022865811604,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.05320191841259397,-2.0,-2.0,-2.0,-2.0,-2.0,0.047736660205703996,0.04666887200021715,-2.0,-2.0,-2.0,0.04186719199573814,-2.0,0.03911160322354354,-2.0,-2.0,-2.0,0.03277258520847761,-2.0,0.029134801852824528,-2.0,0.02514416530453925,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.016006012223315547,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.07328674858360329,-0.08008784205131511,-2.0,-0.0946718172893149,-0.10248594962843402,-0.11067024338762455,-0.11924223803113612,-0.12822029843545185,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.21717404331421475,-2.0,-2.0,-0.2599913596096229,-2.0,-0.29202347397818984,-0.30918634668362693,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.532530020454901,-0.5610859190138092,-0.5909945268635662,-2.0,-2.0,-0.6894928036783923,-2.0,-0.7631804887535476,-2.0,-2.0,-0.8873260405870019,-0.9326889417124202,-0.9802007348620547
0.8653383071140456,0.08534529023046113,0.08539684595957572,0.08544545942996831,0.08549128545479234,0.08553415751180411,0.08557451351288839,0.08561237152351227,0.08564781119747422,0.0856808818258588,0.08571173480204383,0.08574053682416825,0.085767093767373,0.08579166739789025,0.08581436191126843,0.08583508165466941,0.08585400119713174,0.08587113525103793,0.0858865795989432,0.08590020326625741,0.08591225812006172,0.08592260102118797,0.08593142567812893,0.08593853196789175,0.08594414487656309,0.08594818852520311,0.08595065038364011,0.08595164449826927,0.08595105832293083,0.08594909341362736,0.08594536665221716,0.08594024090504208,-2.0,0.08592531065441322,0.08591542931142716,0.0859040399688215,-2.0,-2.0,0.08585996824136981,0.085842072261232,0.08582230324680186,0.08580052835982385,-2.0,0.0857518215737548,-2.0,0.08569548040684612,-2.0,-2.0,0.0855952997369126,0.08555744500023849,0.08551714548552752,-2.0,0.08542942591864215,-2.0,0.08533099409814203,0.08527775399340096,-2.0,0.08516218883845804,0.08509949462653557,-2.0,-2.0,-2.0,0.08481462752035765,-2.0,0.08464920448394837,-2.0,-2.0,-2.0,-2.0,-2.0,0.08404348724197513,0.08392433088257915,0.08379933162706411,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.08100601540932818,-2.0,0.08046240963282826,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.07770373365533341,-2.0,-2.0,-2.0,-2.0,0.0753802788305118,-2.0,0.0742891488261119,-2.0,-2.0,0.07245053640862319,-2.0,-2.0,-2.0,-2.0,0.06875691119023583,-2.0,0.06702267688546121,-2.0,-2.0,-2.0,-2.0,0.06191469210181537,-2.0,0.0595164594106601,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.04736034202225647,0.04549936769936835,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.02128175856767993,0.01818535172804056,-2.0,-2.0,0.00798779853350895,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.04422847652844378,-2.0,-2.0,-0.0637228288798975,-2.0,-2.0,-0.08612090131506664,-2.0,-2.0,-2.0,-2.0,-0.13110739484561262,-2.0,-2.0,-2.0,-0.17539438245828678,-0.18780765632607266,-2.0,-2.0,-2.0,-0.24362624772570046,-2.0,-0.27565836224874063,-0.2928212398160731,-0.3107971236737902,-2.0,-0.3493438712230905,-2.0,-2.0,-2.0,-2.0,-2.0,-0.4889005289361368,-2.0,-2.0,-0.5746293895652494,-0.6059548076717601,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
0.8406652885618325,0.10098595524249823,0.10104987065986565,0.10111020781913373,0.10116719164452843,0.10122080814880859,-2.0,0.10131859063395052,0.10136316603779473,0.10140492901875255,0.10144408773825055,0.10148065759771506,0.10151476391064473,0.10154658122863103,0.10157597577223784,0.10160318148189594,0.10162827184521743,0.10165126758613686,0.10167224773307114,0.10169145855364535,0.1017084219108074,0.10172361226414987,0.10173701305656217,0.10174857314388326,0.10175835124630078,-2.0,-2.0,0.10177732060052119,0.10178015118230486,0.10178135609541418,0.1017808468283982,-2.0,0.1017749857467333,0.1017695652893038,-2.0,0.10175324875742055,-2.0,0.10173018408661637,0.1017160250904144,0.10169990781536732,-2.0,0.10166244956983658,-2.0,0.10161731671779882,-2.0,-2.0,-2.0,-2.0,-2.0,0.10143128682170396,-2.0,-2.0,-2.0,0.10126028065205885,0.10121060781035782,-2.0,-2.0,-2.0,0.10098273426687264,-2.0,0.1008491935665719,-2.0,-2.0,0.10062088820370557,-2.0,-2.0,-2.0,-2.0,-2.0,0.10004739389673127,-2.0,-2.0,-2.0,0.09956036349485797,-2.0,0.09927946205638116,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.09739687517546634,-2.0,-2.0,-2.0,0.09635905631870513,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.09127896246516766,0.09074614675635899,0.09018803726800276,0.08960343699584607,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.08292234506199836,-2.0,0.08101992229818353,-2.0,0.0789328715167088,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.06835337993618971,-2.0,-2.0,-2.0,-2.0,0.05945063618398157,-2.0,-2.0,0.05303159115468384,-2.0,-2.0,0.045656302559693954,0.042961342691326676,-2.0,0.0371823545836332,-2.0,0.03084284902657415,-2.0,-2.0,0.0201622752656464,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.01136065356733254,-2.0,-2.0,-2.0,-0.034527459567823354,-2.0,-2.0,-0.05494526299756153,-2.0,-2.0,-0.07840435500191714,-0.08697633643886174,-0.09595437179812699,-0.10535773026839554,-0.11520652770055623,-2.0,-0.1363258677582723,-0.14764163669318525,-2.0,-0.17190675945367798,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.2769203164832206,-0.2948962115263759,-2.0,-2.0,-2.0,-2.0,-0.39838468816276307,-2.0,-0.4469683470759661,-2.0,-2.0,-2.0,-0.5587284310739657,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.8550599152597916,-2.0,-2.0
0.8166957611638572,0.11616775643239237,0.11624436007753901,0.11631674635873485,0.11638513051834001,0.11644973513873419,0.1165105353700415,0.11656791720027744,0.11662198704978918,0.11667261677683069,0.11672029396531677,0.11676493620696346,0.11680673043666386,0.11684581566836182,0.11688231574646289,0.11691618600980308,0.11694757817822296,0.11697664648236417,0.11700341094049163,0.11702783277197112,0.11705023218741643,0.11707031311746646,-2.0,-2.0,-2.0,0.11713087482114877,0.11714095597359385,0.11714934666983838,0.1171558419407715,0.11716031443267774,0.11716315896736162,-2.0,0.11716319969338178,0.11716043542201501,-2.0,0.11714951241760785,-2.0,0.11713130689526527,0.11711915581666132,-2.0,-2.0,-2.0,0.11705204251375034,0.11703010224025776,-2.0,0.11698002946371368,0.11695180586539403,0.1169213447062487,-2.0,-2.0,0.11681543302094537,-2.0,-2.0,-2.0,-2.0,0.11658697758140527,-2.0,-2.0,-2.0,-2.0,0.11628194562957324,-2.0,-2.0,-2.0,0.1159727347064132,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.11500071146753539,-2.0,-2.0,0.11457028483967885,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.11329110433079811,-2.0,-2.0,-2.0,0.11234688344913529,-2.0,-2.0,0.11151317839222132,-2.0,-2.0,-2.0,-2.0,0.10983623163149496,-2.0,-2.0,0.10862592160653643,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.10379724074785711,0.10312549992316024,0.10242189425298445,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.09326292504556002,-2.0,0.09086493437730535,-2.0,0.08823425709243968,-2.0,0.0853483393757589,0.0838023523399741,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.052631368063190256,0.04953497655707749,0.046291900139147024,0.04289517696562642,0.0393375568851517,-2.0,-2.0,0.027621104047734088,-2.0,-2.0,-2.0,0.009240485504729848,-2.0,-2.0,-2.0,-2.0,-0.019078224023619986,-0.025571694413805204,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.08990843605272165,-2.0,-2.0,-2.0,-2.0,-0.14404417195305025,-0.156457412653993,-2.0,-2.0,-0.19733814147269557,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.5133704458934519,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
0.7934096665797492,0.13090247956723133,0.13099234231623297,0.13107730618272848,0.1311576005986185,0.1312333862722853,0.13130497220085968,0.131372539524619,0.1314361752587766,0.13149614177798197,0.13155262486485683,0.13160563532908257,0.13165554544527305,0.13170208673186495,0.13174569147170082,0.1317864319955954,0.13182442465984112,0.1318596276283361,-2.0,0.13192251868653507,-2.0,0.13197531940545332,0.13199842206947965,0.1320190555456987,0.13203782707826556,0.1320540440474928,-2.0,0.13208031962813901,0.13209048404952906,0.13209851697491182,-2.0,-2.0,-2.0,-2.0,-2.0,0.13210533277904202,-2.0,-2.0,0.13208216776466894,-2.0,-2.0,-2.0,0.13202299070725382,-2.0,0.13198063465943763,0.13195621199875904,-2.0,0.13190048517857578,-2.0,-2.0,-2.0,0.13175966633801586,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.13113008834390472,-2.0,-2.0,-2.0,0.13078996866307147,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.1298655467947053,-2.0,-2.0,0.1294150494777978,0.12924991352460688,0.1290767166809377,0.12889508833072474,0.12870463837139443,-2.0,-2.0,-2.0,0.1278461668591515,-2.0,0.1273524136639789,0.1270876188789863,-2.0,0.12651935476634452,-2.0,0.12589541795369763,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.12173399699952094,0.12120140897322258,-2.0,0.12005909345637607,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.08114482956340081,0.07868820415073044,0.07611518343762243,-2.0,-2.0,-2.0,-2.0,0.061301924140577876,-2.0,0.05434760406397242,-2.0,-2.0,0.042631209952514515,-2.0,0.03386604686876603,0.02916955705269232,0.024250639062560142,-2.0,-2.0,-2.0,-2.0,-2.0,-0.010561476960347954,-0.017362539234359375,-2.0,-0.03194645417730424,-0.039760550456761856,-2.0,-2.0,-2.0,-0.07489815734906771,-2.0,-2.0,-2.0,-0.117182042143364,-0.12903386917721402,-2.0,-0.15444841500858966,-2.0,-2.0,-2.0,-0.21291112627573214,-2.0,-2.0,-0.2644365159279467,-0.2832633112644587,-0.30298324261618337,-0.32363665822763243,-2.0,-0.3679249636798878,-2.0,-2.0,-2.0,-0.4698041898690757,-2.0,-2.0,-0.5595940922571229,-2.0,-0.6267669334738086,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
